product_id,product_name,category_id,supplier_id,price,cost,weight_kg,dimensions_cm,description,sku,barcode,status,created_date,is_featured
1071,Baby Diaper Premium 706,13,75,19.46,6.5,32.19,31x171x77,High-quality baby diaper premium 706 perfect for everyday use.,SKU267806,742400100672,discontinued,2024-01-15,False
1072,Headphones Pro 869,1,47,71.02,44.47,19.9,152x153x53,High-quality headphones pro 869 perfect for everyday use.,SKU708685,409757323992,active,2025-04-09,False
1073,Smart Watch Smart Watch 948,1,14,206.8,120.82,44.51,43x18x163,High-quality smart watch smart watch 948 perfect for everyday use.,SKU630672,433489616738,active,2023-10-11,False
1074,Toothbrush Toothbrush 739,9,70,6.57,2.17,9.41,158x36x68,High-quality toothbrush toothbrush 739 perfect for everyday use.,SKU794235,604167249032,active,2023-11-14,False
1075,Toothbrush Toothbrush 419,9,74,14.48,8.36,45.45,85x53x43,High-quality toothbrush toothbrush 419 perfect for everyday use.,SKU854264,714668571197,active,2023-11-28,True
1076,Headphones Basic 240,1,69,104.43,46.34,44.37,65x79x51,High-quality headphones basic 240 perfect for everyday use.,SKU669528,898917045154,active,2025-05-23,False
1077,Notebook Notebook 502,14,32,12.15,4.04,7.99,40x85x68,High-quality notebook notebook 502 perfect for everyday use.,SKU975595,933084176838,out_of_stock,2025-01-12,False
1078,Bed Frame Bed Frame 140,26,4,688.13,336.93,6.82,192x55x171,High-quality bed frame bed frame 140 perfect for everyday use.,SKU765301,829859492412,active,2023-11-22,False
1079,Bed Frame Bed Frame 536,26,39,625.0,414.99,27.0,132x129x39,High-quality bed frame bed frame 536 perfect for everyday use.,SKU178683,589796855878,active,2023-12-03,False
1080,Book Plus 815,5,10,10.72,6.61,33.69,198x158x187,High-quality book plus 815 perfect for everyday use.,SKU616996,409858873152,active,2024-06-12,False
1081,Smart Watch Deluxe 454,1,96,251.27,81.89,49.44,156x176x58,High-quality smart watch deluxe 454 perfect for everyday use.,SKU722359,633339941348,active,2024-07-11,False
1082,Paint Set Paint Set 426,15,85,63.46,24.61,27.61,135x152x53,High-quality paint set paint set 426 perfect for everyday use.,SKU499850,313236983840,active,2023-11-12,False
1083,Paint Set Paint Set 536,15,95,53.38,26.22,13.78,171x64x95,High-quality paint set paint set 536 perfect for everyday use.,SKU578788,816285753228,discontinued,2025-02-04,True
1084,Toothbrush Toothbrush 172,9,88,12.85,7.58,9.44,25x171x53,High-quality toothbrush toothbrush 172 perfect for everyday use.,SKU434232,440373780511,active,2023-10-05,False
1085,Smartphone Standard 975,1,62,1196.99,360.68,36.19,146x81x149,High-quality smartphone standard 975 perfect for everyday use.,SKU396277,734188954762,active,2024-01-13,False
1086,Dumbbells Dumbbells 567,45,54,56.45,26.33,3.63,144x7x88,High-quality dumbbells dumbbells 567 perfect for everyday use.,SKU706916,178848740392,active,2024-01-12,False
1087,Jacket Jacket 384,2,48,207.2,75.66,16.9,55x53x186,High-quality jacket jacket 384 perfect for everyday use.,SKU136248,459671281668,active,2024-01-10,True
1088,Book Book 313,5,96,23.19,10.24,45.84,11x157x110,High-quality book book 313 perfect for everyday use.,SKU622069,474987678100,active,2025-06-11,False
1089,Coffee Maker Coffee Maker 464,27,43,160.12,48.66,12.67,130x65x132,High-quality coffee maker coffee maker 464 perfect for everyday use.,SKU249277,358302197074,active,2025-01-04,False
1090,Baby Diaper Baby Diaper 905,13,6,35.25,22.82,10.02,178x49x60,High-quality baby diaper baby diaper 905 perfect for everyday use.,SKU764064,700546106258,out_of_stock,2025-06-06,False
1091,Tablet Plus 461,1,57,766.72,324.23,42.6,86x40x35,High-quality tablet plus 461 perfect for everyday use.,SKU174035,279972692978,active,2024-07-04,False
1092,Shampoo Standard 936,6,78,11.7,3.92,10.37,31x9x141,High-quality shampoo standard 936 perfect for everyday use.,SKU628344,277823457027,active,2025-01-25,True
1093,Coffee Maker Coffee Maker 695,27,4,183.29,104.35,40.72,141x29x135,High-quality coffee maker coffee maker 695 perfect for everyday use.,SKU940083,366368341700,active,2023-10-08,False
1094,Bed Frame Bed Frame 793,26,9,222.46,70.7,15.3,185x69x11,High-quality bed frame bed frame 793 perfect for everyday use.,SKU670397,590000981412,active,2025-08-13,False
1095,Jacket Standard 645,2,25,155.75,96.1,3.31,150x160x151,High-quality jacket standard 645 perfect for everyday use.,SKU601478,112257992681,active,2025-02-26,False
1096,Laptop Premium 780,1,27,1146.9,441.81,6.57,16x110x97,High-quality laptop premium 780 perfect for everyday use.,SKU169566,150984648806,active,2025-09-07,False
1097,Dumbbells Premium 213,4,47,43.95,17.31,37.29,151x82x39,High-quality dumbbells premium 213 perfect for everyday use.,SKU149623,618491680334,active,2025-05-01,False
1098,Smart Watch Smart Watch 465,1,89,298.14,192.08,32.88,130x101x24,High-quality smart watch smart watch 465 perfect for everyday use.,SKU845299,978418456449,active,2024-01-23,False
1099,Bed Frame Bed Frame 969,26,61,693.9,344.48,45.9,21x60x133,High-quality bed frame bed frame 969 perfect for everyday use.,SKU603718,823550459857,active,2025-07-12,False
1100,Jeans Jeans 687,2,82,57.86,27.92,2.18,134x126x62,High-quality jeans jeans 687 perfect for everyday use.,SKU140721,496317723893,active,2025-06-01,False
1101,Board Game Board Game 519,7,11,57.18,35.65,39.54,190x62x76,High-quality board game board game 519 perfect for everyday use.,SKU218981,712198414692,active,2023-10-27,True
1102,Shampoo Shampoo 845,6,82,19.51,7.79,17.46,129x86x135,High-quality shampoo shampoo 845 perfect for everyday use.,SKU447552,313115488789,active,2024-02-24,False
1103,Bed Frame Deluxe 837,26,36,284.13,126.35,30.09,65x154x51,High-quality bed frame deluxe 837 perfect for everyday use.,SKU569823,839082912318,active,2024-02-29,False
1104,Laptop Basic 967,1,18,1094.33,527.94,36.97,167x24x95,High-quality laptop basic 967 perfect for everyday use.,SKU306799,716150151812,out_of_stock,2023-11-26,False
1105,Smartphone Smartphone 764,1,29,613.42,266.61,13.42,199x14x120,High-quality smartphone smartphone 764 perfect for everyday use.,SKU895706,879605921858,active,2024-01-30,False
1106,Blender Blender 615,27,76,136.2,70.17,8.32,188x191x39,High-quality blender blender 615 perfect for everyday use.,SKU937872,937973258377,discontinued,2025-08-27,False
1107,Blender Blender 109,27,97,141.81,43.77,24.78,22x36x49,High-quality blender blender 109 perfect for everyday use.,SKU409377,217692980731,active,2023-10-25,False
1108,Cat Toy Cat Toy 115,12,3,18.39,7.57,49.28,146x114x109,High-quality cat toy cat toy 115 perfect for everyday use.,SKU606960,671582059101,out_of_stock,2024-07-27,False
1109,Jacket Jacket 229,2,64,210.83,88.6,13.01,145x111x125,High-quality jacket jacket 229 perfect for everyday use.,SKU186155,985257099904,active,2025-09-12,False
1110,Desk Chair Desk Chair 114,26,60,169.28,61.42,34.68,173x80x62,High-quality desk chair desk chair 114 perfect for everyday use.,SKU924002,133306258176,active,2024-06-11,False
1111,Book Book 891,5,62,20.6,14.35,12.89,178x20x198,High-quality book book 891 perfect for everyday use.,SKU324174,953148383332,active,2025-08-01,False
1112,Sneakers Sneakers 552,2,65,147.41,96.01,28.71,71x108x151,High-quality sneakers sneakers 552 perfect for everyday use.,SKU268657,612319288953,discontinued,2025-09-06,False
1113,Desk Chair Plus 160,26,37,127.97,60.2,12.45,72x96x181,High-quality desk chair plus 160 perfect for everyday use.,SKU497363,511524828232,active,2025-06-21,False
1114,Headphones Headphones 708,1,8,70.17,43.98,13.63,199x122x74,High-quality headphones headphones 708 perfect for everyday use.,SKU307419,487210873998,active,2024-09-03,False
1115,Sofa Basic 315,26,84,1069.91,455.87,10.35,23x91x71,High-quality sofa basic 315 perfect for everyday use.,SKU214526,175750284444,active,2025-06-04,False
1116,Laptop Pro 600,1,84,871.72,518.5,2.73,13x97x37,High-quality laptop pro 600 perfect for everyday use.,SKU285111,442201076114,active,2024-12-31,False
1117,Coffee Maker Coffee Maker 350,27,26,162.24,72.39,33.52,85x113x35,High-quality coffee maker coffee maker 350 perfect for everyday use.,SKU229702,550252241918,active,2025-06-09,False
1118,Board Game Ultra 523,7,36,51.68,17.27,16.54,58x117x200,High-quality board game ultra 523 perfect for everyday use.,SKU911575,689770865953,discontinued,2025-04-24,False
1119,Smart Watch Max 376,1,85,448.03,238.45,1.67,54x39x54,High-quality smart watch max 376 perfect for everyday use.,SKU464209,506111321861,active,2024-01-30,False
1120,Yoga Mat Yoga Mat 785,4,83,65.52,36.13,25.94,91x12x131,High-quality yoga mat yoga mat 785 perfect for everyday use.,SKU431509,888113933078,active,2023-11-17,False
1121,Shampoo Shampoo 469,6,38,12.41,7.64,17.97,76x185x184,High-quality shampoo shampoo 469 perfect for everyday use.,SKU596355,638985498990,discontinued,2024-05-22,False
1122,Paint Set Paint Set 370,15,40,68.69,27.35,40.36,17x116x7,High-quality paint set paint set 370 perfect for everyday use.,SKU505308,686556382341,active,2024-04-23,False
1123,Dumbbells Dumbbells 228,46,47,97.22,55.28,40.14,132x123x156,High-quality dumbbells dumbbells 228 perfect for everyday use.,SKU338938,488962855536,active,2023-12-01,False
1124,Dog Food Max 243,12,33,24.85,16.26,7.94,97x69x95,High-quality dog food max 243 perfect for everyday use.,SKU866654,762275863119,active,2024-07-10,True
1125,Paint Set Plus 244,15,60,71.33,42.6,28.23,106x39x97,High-quality paint set plus 244 perfect for everyday use.,SKU800898,215079411597,active,2023-10-06,False
1126,Jeans Jeans 892,2,8,44.54,15.71,11.63,179x182x154,High-quality jeans jeans 892 perfect for everyday use.,SKU411581,839793192946,active,2023-12-19,False
1127,Desk Chair Desk Chair 258,26,20,237.98,125.96,12.22,28x132x156,High-quality desk chair desk chair 258 perfect for everyday use.,SKU377448,557714273089,active,2025-01-03,False
1128,Book Book 462,5,15,26.85,15.93,36.28,190x32x131,High-quality book book 462 perfect for everyday use.,SKU844101,417286765604,active,2023-11-01,False
1129,Cat Toy Cat Toy 209,12,19,12.94,4.57,14.06,11x46x59,High-quality cat toy cat toy 209 perfect for everyday use.,SKU728832,331777870757,discontinued,2024-08-21,False
1130,Smart Watch Smart Watch 572,1,91,293.03,183.52,33.35,15x76x191,High-quality smart watch smart watch 572 perfect for everyday use.,SKU508356,827294112826,active,2024-09-18,True
1131,T-Shirt Max 225,2,18,48.77,21.46,40.25,141x188x159,High-quality t-shirt max 225 perfect for everyday use.,SKU269801,624148622081,active,2023-12-03,False
1132,Dog Food Dog Food 273,12,92,51.73,34.81,22.17,112x130x128,High-quality dog food dog food 273 perfect for everyday use.,SKU933187,298740624417,discontinued,2025-03-01,False
1133,Board Game Plus 939,7,25,45.55,29.7,6.75,117x138x60,High-quality board game plus 939 perfect for everyday use.,SKU737441,947904844115,active,2024-02-14,False
1134,Yoga Mat Ultra 488,4,22,25.08,11.95,9.77,165x165x69,High-quality yoga mat ultra 488 perfect for everyday use.,SKU830761,523148445992,active,2024-02-24,False
1135,Dumbbells Standard 169,46,32,55.28,24.47,1.41,51x6x148,High-quality dumbbells standard 169 perfect for everyday use.,SKU695375,312856140759,active,2025-07-23,False
1136,Sneakers Sneakers 681,2,80,198.34,63.61,11.72,120x63x31,High-quality sneakers sneakers 681 perfect for everyday use.,SKU236502,622320854599,active,2025-03-15,False
1137,Jacket Jacket 629,2,99,137.78,90.59,34.55,176x100x160,High-quality jacket jacket 629 perfect for everyday use.,SKU769936,128762201367,active,2024-04-08,False
1138,Bed Frame Pro 583,26,84,290.45,90.33,4.36,45x197x36,High-quality bed frame pro 583 perfect for everyday use.,SKU647825,479156605964,active,2025-03-28,False
1139,Dog Food Dog Food 890,12,10,21.51,8.47,40.55,164x137x189,High-quality dog food dog food 890 perfect for everyday use.,SKU587125,486315455824,active,2025-06-03,False
1140,Blender Plus 114,27,69,130.1,67.69,21.75,5x159x77,High-quality blender plus 114 perfect for everyday use.,SKU170294,471363732916,active,2025-09-16,False
1141,Notebook Plus 124,14,70,5.71,2.89,32.52,137x184x129,High-quality notebook plus 124 perfect for everyday use.,SKU440306,848787498027,active,2024-03-23,False
1142,Laptop Laptop 199,1,80,1012.56,321.22,21.94,68x105x110,High-quality laptop laptop 199 perfect for everyday use.,SKU752240,844280327444,active,2024-08-22,False
1143,T-Shirt T-Shirt 206,2,99,33.91,11.87,2.06,62x171x146,High-quality t-shirt t-shirt 206 perfect for everyday use.,SKU383524,829136982582,active,2024-11-01,False
1144,Cat Toy Cat Toy 249,12,34,6.59,4.29,46.46,159x56x151,High-quality cat toy cat toy 249 perfect for everyday use.,SKU400454,564314393869,active,2024-09-07,False
1145,Smartphone Smartphone 795,1,54,803.77,523.1,36.82,183x97x141,High-quality smartphone smartphone 795 perfect for everyday use.,SKU429950,398270526383,active,2024-01-02,True
1146,Paint Set Deluxe 568,15,38,60.26,41.66,25.25,164x65x172,High-quality paint set deluxe 568 perfect for everyday use.,SKU707192,690343326296,discontinued,2024-01-12,False
1147,Jeans Jeans 174,2,28,117.36,48.29,5.56,194x73x96,High-quality jeans jeans 174 perfect for everyday use.,SKU808615,755712634442,discontinued,2024-04-12,False
1148,Jacket Jacket 549,2,1,172.92,70.58,24.18,155x56x104,High-quality jacket jacket 549 perfect for everyday use.,SKU461297,980761522498,active,2024-04-25,False
1149,Yoga Mat Yoga Mat 282,50,76,79.22,52.28,2.6,61x176x190,High-quality yoga mat yoga mat 282 perfect for everyday use.,SKU266760,951873646877,active,2024-05-08,False
1150,Yoga Mat Yoga Mat 289,50,32,79.4,28.72,27.67,92x122x173,High-quality yoga mat yoga mat 289 perfect for everyday use.,SKU630524,735064699390,active,2024-10-06,False
1151,Headphones Premium 285,1,3,135.1,61.52,27.03,190x5x90,High-quality headphones premium 285 perfect for everyday use.,SKU614961,691894586873,active,2025-02-23,False
1152,Toothbrush Toothbrush 310,9,35,3.37,2.23,45.52,67x168x108,High-quality toothbrush toothbrush 310 perfect for everyday use.,SKU454814,308968352148,active,2025-05-23,False
1153,Board Game Board Game 648,7,78,30.68,20.13,22.25,189x117x12,High-quality board game board game 648 perfect for everyday use.,SKU872136,982608628271,out_of_stock,2025-08-15,False
1154,Laptop Deluxe 201,1,32,1382.1,849.81,1.67,18x76x192,High-quality laptop deluxe 201 perfect for everyday use.,SKU719973,899204700652,discontinued,2023-11-22,False
1155,Book Standard 184,5,49,23.21,12.88,45.53,122x116x52,High-quality book standard 184 perfect for everyday use.,SKU183189,494735606552,active,2024-05-27,False
1156,Book Book 361,5,56,29.44,18.65,26.22,79x199x143,High-quality book book 361 perfect for everyday use.,SKU859623,437152666529,active,2025-07-22,False
1157,Sofa Sofa 742,26,94,595.28,204.5,25.08,49x112x58,High-quality sofa sofa 742 perfect for everyday use.,SKU843232,852728404638,active,2024-02-21,False
1158,Dog Food Plus 690,12,68,54.78,34.72,40.88,45x36x85,High-quality dog food plus 690 perfect for everyday use.,SKU690544,129143416757,discontinued,2025-09-14,False
1159,Headphones Headphones 241,1,92,215.45,65.21,25.62,94x112x121,High-quality headphones headphones 241 perfect for everyday use.,SKU933689,179383784263,active,2024-09-21,False
1160,Cat Toy Standard 765,12,38,15.44,7.04,27.45,64x152x26,High-quality cat toy standard 765 perfect for everyday use.,SKU203526,853345292645,active,2024-11-15,False
1161,Dog Food Dog Food 905,12,97,52.77,35.8,46.62,126x189x115,High-quality dog food dog food 905 perfect for everyday use.,SKU503562,629362054624,active,2024-08-21,True
1162,Yoga Mat Basic 970,45,40,60.24,32.2,16.1,52x23x130,High-quality yoga mat basic 970 perfect for everyday use.,SKU481426,413798999609,active,2024-02-20,False
1163,Desk Chair Desk Chair 707,26,19,267.49,132.42,15.02,75x41x47,High-quality desk chair desk chair 707 perfect for everyday use.,SKU105187,183456045161,active,2023-10-26,False
1164,Yoga Mat Yoga Mat 721,4,60,34.36,21.67,11.68,139x115x180,High-quality yoga mat yoga mat 721 perfect for everyday use.,SKU389018,164573549332,active,2024-09-04,False
1165,Smart Watch Smart Watch 542,1,21,220.76,69.53,4.48,68x19x54,High-quality smart watch smart watch 542 perfect for everyday use.,SKU193283,866840579909,active,2025-03-18,False
1166,Sneakers Sneakers 180,2,66,75.19,25.93,1.17,95x69x133,High-quality sneakers sneakers 180 perfect for everyday use.,SKU657608,475051075347,active,2024-04-11,False
1167,Yoga Mat Yoga Mat 464,45,44,33.44,15.28,9.72,160x122x69,High-quality yoga mat yoga mat 464 perfect for everyday use.,SKU463270,879342529395,active,2024-04-11,False
1168,Tablet Tablet 659,1,92,319.83,160.13,32.87,89x94x106,High-quality tablet tablet 659 perfect for everyday use.,SKU544820,782529863234,discontinued,2024-07-13,False
1169,Sneakers Sneakers 655,2,91,159.69,84.65,26.91,175x69x22,High-quality sneakers sneakers 655 perfect for everyday use.,SKU586513,686921567478,discontinued,2025-05-07,False
1170,Cat Toy Cat Toy 809,12,75,6.84,3.73,38.77,193x115x38,High-quality cat toy cat toy 809 perfect for everyday use.,SKU376548,567553195977,out_of_stock,2024-01-20,False
1171,Sofa Sofa 272,26,88,1387.87,634.72,14.27,115x139x97,High-quality sofa sofa 272 perfect for everyday use.,SKU977144,633078123525,discontinued,2024-02-02,False
1172,Coffee Maker Coffee Maker 958,27,12,140.93,97.9,0.3,172x131x24,High-quality coffee maker coffee maker 958 perfect for everyday use.,SKU736189,163389431453,active,2023-11-03,False
